date,timestamp,display_location,location_name,station_name,monitoring_point_id,station_code,city,district,province,country,latitude,longitude,pH,DO,BOD,COD,SS,TN,TP,temperature,EC,Turbidity,Chlorophyll_a,Fecal_Coliform,E_coli,Alkalinity,Hardness,Ammonia_N,Nitrate_N,Phosphate_P,the_geom,OBJECTID,MGTNO,IVSTG_GB,IVSTG_SPOT,IVSTG_DT,RGD_DT,MODI_DT,OPERT_MTH,USE_YN,region,source,x,y
2026-06-26,2026-06-26 10:46:32,"Okcheon 6, Chungcheongbuk-do, South Korea","Okcheon 6, Chungcheongbuk-do, South Korea",Okcheon 6,W-4,GG2011B009,Okcheon,,Chungcheongbuk-do,South Korea,36.42878723341193,127.75182316587748,7.25,7.6,2.6,3.5,8.0,1.75,0.1,13.0,208.0,2.4,4.8,37.0,4.0,49.4,58.0,0.33,1.62,0.08,,3789,GG2011B009,IV05,W-4,,,,GE04,Y,"Okcheon 6, Chungcheongbuk-do, South Korea",Korean Water Quality API,1022572.7454,1825723.3683
2026-06-26,2026-06-26 10:46:32,"Okcheon 7, Chungcheongbuk-do, South Korea","Okcheon 7, Chungcheongbuk-do, South Korea",Okcheon 7,W-5,GG2011B009,Okcheon,,Chungcheongbuk-do,South Korea,36.42121630116724,127.76338654374631,6.85,7.4,1.7,2.7,8.0,1.75,0.14,13.7,192.0,2.1,3.6,13.0,6.0,49.4,59.2,0.33,1.08,0.12,,3451,GG2011B009,IV05,W-5,,,,GE04,Y,"Okcheon 7, Chungcheongbuk-do, South Korea",Korean Water Quality API,1023611.5496,1824886.3462
2026-06-26,2026-06-26 10:46:31,"Okcheon 8, Chungcheongbuk-do, South Korea","Okcheon 8, Chungcheongbuk-do, South Korea",Okcheon 8,W-6,GG2011B009,Okcheon,,Chungcheongbuk-do,South Korea,36.417176404352126,127.76220584308878,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,3202,GG2011B009,IV05,W-6,,,,GE04,Y,"Okcheon 8, Chungcheongbuk-do, South Korea",Korean Water Quality API,1023506.9218,1824437.9415
2026-06-26,2026-06-26 10:46:31,"Yong-dong 26, Chungcheongbuk-do, South Korea","Yong-dong 26, Chungcheongbuk-do, South Korea",Yong-dong 26,W-7,GG2011B009,Yong-dong,,Chungcheongbuk-do,South Korea,36.419952173298874,127.81262274763259,7.2,7.2,2.3,3.9,11.0,1.6,0.14,13.7,216.0,1.8,4.4,28.0,6.0,53.6,59.2,0.25,1.44,0.12,,3028,GG2011B009,IV05,W-7,,,,GE04,Y,"Yong-dong 26, Chungcheongbuk-do, South Korea",Korean Water Quality API,1028025.8445,1824759.2982
2026-06-26,2026-06-26 10:46:31,"Yong-dong 27, Chungcheongbuk-do, South Korea","Yong-dong 27, Chungcheongbuk-do, South Korea",Yong-dong 27,W-8,GG2011B009,Yong-dong,,Chungcheongbuk-do,South Korea,36.42228108815728,127.81518866048958,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,2902,GG2011B009,IV05,W-8,,,,GE04,Y,"Yong-dong 27, Chungcheongbuk-do, South Korea",Korean Water Quality API,1028255.0291,1825018.3765
2026-06-26,2026-06-26 10:46:31,"Yong-dong 28, Chungcheongbuk-do, South Korea","Yong-dong 28, Chungcheongbuk-do, South Korea",Yong-dong 28,W-9,GG2011B009,Yong-dong,,Chungcheongbuk-do,South Korea,36.38068398142511,127.81679826075887,7.05,8.2,1.4,4.3,12.0,1.75,0.18,16.5,200.0,3.3,3.2,25.0,14.0,55.0,64.0,0.33,0.9,0.16,,2825,GG2011B009,IV05,W-9,,,,GE04,Y,"Yong-dong 28, Chungcheongbuk-do, South Korea",Korean Water Quality API,1028414.4618,1820404.7906
2026-06-26,2026-06-26 10:46:33,"Tangjin 58, Chungcheongnam-do, South Korea","Tangjin 58, Chungcheongnam-do, South Korea",Tangjin 58,W-2,GG2011E002,Tangjin,,Chungcheongnam-do,South Korea,36.91174156726669,126.69998161946017,7.1,8.4,1.7,2.3,13.0,1.9,0.1,17.2,202.0,3.6,3.6,28.0,16.0,56.4,65.2,0.41,1.08,0.08,,4506,GG2011E002,IV05,W-2,,,,GE04,Y,"Tangjin 58, Chungcheongnam-do, South Korea",Korean Water Quality API,928734.671,1879565.4527
2026-06-26,2026-06-26 10:46:32,"Tangjin 59, Chungcheongnam-do, South Korea","Tangjin 59, Chungcheongnam-do, South Korea",Tangjin 59,W-3,GG2011E002,Tangjin,,Chungcheongnam-do,South Korea,36.91664917006017,126.68516437153038,7.25,8.2,2.6,2.7,10.0,2.05,0.14,13.7,198.0,3.3,4.8,34.0,6.0,52.2,59.2,0.49,1.62,0.12,,4039,GG2011E002,IV05,W-3,,,,GE04,Y,"Tangjin 59, Chungcheongnam-do, South Korea",Korean Water Quality API,927419.3821,1880121.0488
2026-06-26,2026-06-26 10:46:32,"Tangjin 60, Chungcheongnam-do, South Korea","Tangjin 60, Chungcheongnam-do, South Korea",Tangjin 60,W-4,GG2011E002,Tangjin,,Chungcheongnam-do,South Korea,36.9280766416479,126.68224189614405,7.05,7.4,1.4,3.5,14.0,2.05,0.1,17.2,190.0,2.1,3.2,22.0,16.0,57.8,65.2,0.49,0.9,0.08,,3645,GG2011E002,IV05,W-4,,,,GE04,Y,"Tangjin 60, Chungcheongnam-do, South Korea",Korean Water Quality API,927169.9308,1881390.9829
2026-06-26,2026-06-26 10:46:31,"Tangjin 61, Chungcheongnam-do, South Korea","Tangjin 61, Chungcheongnam-do, South Korea",Tangjin 61,W-5,GG2011E002,Tangjin,,Chungcheongnam-do,South Korea,36.95547916647683,126.68373199429303,7.05,8.0,1.4,2.7,8.0,1.75,0.14,17.9,210.0,3.0,3.2,19.0,18.0,49.4,66.4,0.33,0.9,0.12,,3355,GG2011E002,IV05,W-5,,,,GE04,Y,"Tangjin 61, Chungcheongnam-do, South Korea",Korean Water Quality API,927328.6726,1884429.7536
2026-06-26,2026-06-26 10:46:31,"Suisan 22, Chungcheongnam-do, South Korea","Suisan 22, Chungcheongnam-do, South Korea",Suisan 22,W-5,GG2011E005,Suisan,,Chungcheongnam-do,South Korea,36.72902000023737,126.5411559996916,7.1,8.4,1.7,2.3,13.0,1.9,0.1,17.2,202.0,3.6,3.6,28.0,16.0,56.4,65.2,0.41,1.08,0.08,,3246,GG2011E005,IV05,W-5,,,,GE03,Y,"Suisan 22, Chungcheongnam-do, South Korea",Korean Water Quality API,914382.889,1859425.7982
2026-06-26,2026-06-26 10:46:33,"Chinch'on 33, Chungcheongbuk-do, South Korea","Chinch'on 33, Chungcheongbuk-do, South Korea",Chinch'on 33,W-2,GG2012A001,Chinch'on,,Chungcheongbuk-do,South Korea,36.84392513947757,127.44436956507828,7.25,8.2,2.6,2.7,10.0,2.05,0.14,13.7,198.0,3.3,4.8,34.0,6.0,52.2,59.2,0.49,1.62,0.12,,4609,GG2012A001,IV05,W-2,,,,GE04,Y,"Chinch'on 33, Chungcheongbuk-do, South Korea",Korean Water Quality API,995040.124,1871745.1307
2026-06-26,2026-06-26 10:46:32,"Chinch'on 34, Chungcheongbuk-do, South Korea","Chinch'on 34, Chungcheongbuk-do, South Korea",Chinch'on 34,W-3,GG2012A001,Chinch'on,,Chungcheongbuk-do,South Korea,36.856321704221834,127.45041151316505,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,4137,GG2012A001,IV05,W-3,,,,GE04,Y,"Chinch'on 34, Chungcheongbuk-do, South Korea",Korean Water Quality API,995579.5234,1873119.9907
2026-06-26,2026-06-26 10:46:32,"Chinch'on 35, Chungcheongbuk-do, South Korea","Chinch'on 35, Chungcheongbuk-do, South Korea",Chinch'on 35,W-4,GG2012A001,Chinch'on,,Chungcheongbuk-do,South Korea,36.857019464985015,127.45855486951962,7.1,8.4,1.7,2.3,13.0,1.9,0.1,17.2,202.0,3.6,3.6,28.0,16.0,56.4,65.2,0.41,1.08,0.08,,3726,GG2012A001,IV05,W-4,,,,GE04,Y,"Chinch'on 35, Chungcheongbuk-do, South Korea",Korean Water Quality API,996305.4819,1873197.0478
2026-06-26,2026-06-26 10:46:34,"Asan 28, Chungcheongnam-do, South Korea","Asan 28, Chungcheongnam-do, South Korea",Asan 28,W-10,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.76310999987497,126.95582000013134,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,4912,GG2012A002,IV05,W-10,,,,GE02,Y,"Asan 28, Chungcheongnam-do, South Korea",Korean Water Quality API,951431.0028,1862916.9447
2026-06-26,2026-06-26 10:46:34,"Asan 29, Chungcheongnam-do, South Korea","Asan 29, Chungcheongnam-do, South Korea",Asan 29,W-11,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.76960000044409,126.97159000024514,6.85,7.2,1.7,3.5,12.0,1.75,0.1,15.1,202.0,1.8,3.6,40.0,10.0,55.0,61.6,0.33,1.08,0.08,,4881,GG2012A002,IV05,W-11,,,,GE02,Y,"Asan 29, Chungcheongnam-do, South Korea",Korean Water Quality API,952842.4882,1863628.9967
2026-06-26,2026-06-26 10:46:34,"Asan 30, Chungcheongnam-do, South Korea","Asan 30, Chungcheongnam-do, South Korea",Asan 30,W-12,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.77671999964109,126.9791199996204,6.8,7.2,1.4,2.3,7.0,1.6,0.1,13.0,190.0,1.8,3.2,10.0,4.0,48.0,58.0,0.25,0.9,0.08,,4860,GG2012A002,IV05,W-12,,,,GE02,Y,"Asan 30, Chungcheongnam-do, South Korea",Korean Water Quality API,953518.8007,1864415.1369
2026-06-26,2026-06-26 10:46:34,"Asan 31, Chungcheongnam-do, South Korea","Asan 31, Chungcheongnam-do, South Korea",Asan 31,W-1,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.74920599979494,126.96009500030638,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,4982,GG2012A002,IV05,W-1,,,,GE02,Y,"Asan 31, Chungcheongnam-do, South Korea",Korean Water Quality API,951803.8596,1861372.4121
2026-06-26,2026-06-26 10:46:33,"Asan 32, Chungcheongnam-do, South Korea","Asan 32, Chungcheongnam-do, South Korea",Asan 32,W-2,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.75272599962579,126.9607190004943,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,4342,GG2012A002,IV05,W-2,,,,GE02,Y,"Asan 32, Chungcheongnam-do, South Korea",Korean Water Quality API,951861.7623,1861762.5718
2026-06-26,2026-06-26 10:46:32,"Asan 33, Chungcheongnam-do, South Korea","Asan 33, Chungcheongnam-do, South Korea",Asan 33,W-3,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.75308999997241,126.95541000048333,7.0,7.8,2.6,2.3,7.0,1.6,0.1,17.2,208.0,2.7,4.8,16.0,16.0,48.0,65.2,0.25,1.62,0.08,,3924,GG2012A002,IV05,W-3,,,,GE02,Y,"Asan 33, Chungcheongnam-do, South Korea",Korean Water Quality API,951388.0867,1861805.6326
2026-06-26,2026-06-26 10:46:32,"Asan 34, Chungcheongnam-do, South Korea","Asan 34, Chungcheongnam-do, South Korea",Asan 34,W-4,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.7583099999236,126.95874999959196,7.1,8.4,1.7,2.3,13.0,1.9,0.1,17.2,202.0,3.6,3.6,28.0,16.0,56.4,65.2,0.41,1.08,0.08,,3546,GG2012A002,IV05,W-4,,,,GE02,Y,"Asan 34, Chungcheongnam-do, South Korea",Korean Water Quality API,951689.5021,1862382.9972
2026-06-26,2026-06-26 10:46:31,"Asan 35, Chungcheongnam-do, South Korea","Asan 35, Chungcheongnam-do, South Korea",Asan 35,W-5,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.756500000353,126.96234000014402,6.85,8.0,1.7,4.3,10.0,2.05,0.18,14.4,212.0,3.0,3.6,10.0,8.0,52.2,60.4,0.49,1.08,0.16,,3281,GG2012A002,IV05,W-5,,,,GE02,Y,"Asan 35, Chungcheongnam-do, South Korea",Korean Water Quality API,952008.8109,1862180.4082
2026-06-26,2026-06-26 10:46:31,"Asan 36, Chungcheongnam-do, South Korea","Asan 36, Chungcheongnam-do, South Korea",Asan 36,W-6,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.75999000002879,126.95754999961191,6.95,8.4,2.3,2.7,12.0,1.75,0.14,15.8,216.0,3.6,4.4,16.0,12.0,55.0,62.8,0.33,1.44,0.12,,3073,GG2012A002,IV05,W-6,,,,GE02,Y,"Asan 36, Chungcheongnam-do, South Korea",Korean Water Quality API,951583.4484,1862569.9661
2026-06-26,2026-06-26 10:46:31,"Asan 37, Chungcheongnam-do, South Korea","Asan 37, Chungcheongnam-do, South Korea",Asan 37,W-7,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.76060999970623,126.96144000000625,7.25,7.4,2.6,4.3,12.0,1.75,0.18,14.4,218.0,2.1,4.8,31.0,8.0,55.0,60.4,0.33,1.62,0.16,,2939,GG2012A002,IV05,W-7,,,,GE02,Y,"Asan 37, Chungcheongnam-do, South Korea",Korean Water Quality API,951931.0415,1862636.7825
2026-06-26,2026-06-26 10:46:31,"Asan 38, Chungcheongnam-do, South Korea","Asan 38, Chungcheongnam-do, South Korea",Asan 38,W-8,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.759029999788595,126.96503000010038,7.0,7.8,2.6,2.3,7.0,1.6,0.1,17.2,208.0,2.7,4.8,16.0,16.0,48.0,65.2,0.25,1.62,0.08,,2844,GG2012A002,IV05,W-8,,,,GE02,Y,"Asan 38, Chungcheongnam-do, South Korea",Korean Water Quality API,952250.4888,1862459.7163
2026-06-26,2026-06-26 10:46:31,"Asan 39, Chungcheongnam-do, South Korea","Asan 39, Chungcheongnam-do, South Korea",Asan 39,W-9,GG2012A002,Asan,,Chungcheongnam-do,South Korea,36.76099000033893,126.96812000026944,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,2782,GG2012A002,IV05,W-9,,,,GE02,Y,"Asan 39, Chungcheongnam-do, South Korea",Korean Water Quality API,952527.5014,1862675.6027
2026-06-26,2026-06-26 10:46:31,"Cheonan 22, Chungcheongnam-do, South Korea","Cheonan 22, Chungcheongnam-do, South Korea",Cheonan 22,W-1(하천수질),GG2012A003,Cheonan,,Chungcheongnam-do,South Korea,36.76867176107214,127.28314156759079,7.05,8.0,1.4,2.7,8.0,1.75,0.14,17.9,210.0,3.0,3.2,19.0,18.0,49.4,66.4,0.33,0.9,0.12,,3175,GG2012A003,IV05,W-1(하천수질),,,,GE04,Y,"Cheonan 22, Chungcheongnam-do, South Korea",Korean Water Quality API,980646.4812,1863417.7813
2026-06-26,2026-06-26 10:46:31,"Cheonan 23, Chungcheongnam-do, South Korea","Cheonan 23, Chungcheongnam-do, South Korea",Cheonan 23,W-2(하천수질),GG2012A003,Cheonan,,Chungcheongnam-do,South Korea,36.76434130022485,127.28529353284198,7.15,7.8,2.0,4.3,8.0,1.75,0.18,18.6,194.0,2.7,4.0,28.0,20.0,49.4,67.6,0.33,1.26,0.16,,3257,GG2012A003,IV05,W-2(하천수질),,,,GE04,Y,"Cheonan 23, Chungcheongnam-do, South Korea",Korean Water Quality API,980837.456,1862936.9742
2026-06-26,2026-06-26 10:46:31,"Cheonan 24, Chungcheongnam-do, South Korea","Cheonan 24, Chungcheongnam-do, South Korea",Cheonan 24,W-3(하천수질),GG2012A003,Cheonan,,Chungcheongnam-do,South Korea,36.75952930471096,127.29003932143792,7.1,8.4,1.7,2.3,13.0,1.9,0.1,17.2,202.0,3.6,3.6,28.0,16.0,56.4,65.2,0.41,1.08,0.08,,3276,GG2012A003,IV05,W-3(하천수질),,,,GE04,Y,"Cheonan 24, Chungcheongnam-do, South Korea",Korean Water Quality API,981259.8473,1862402.2448
2026-06-26,2026-06-26 10:46:31,"Cheonan 25, Chungcheongnam-do, South Korea","Cheonan 25, Chungcheongnam-do, South Korea",Cheonan 25,W-4(하천수질),GG2012A003,Cheonan,,Chungcheongnam-do,South Korea,36.75679126920832,127.27685701454156,7.05,7.4,1.4,3.5,14.0,2.05,0.1,17.2,190.0,2.1,3.2,22.0,16.0,57.8,65.2,0.49,0.9,0.08,,3315,GG2012A003,IV05,W-4(하천수질),,,,GE04,Y,"Cheonan 25, Chungcheongnam-do, South Korea",Korean Water Quality API,980082.5439,1862101.1787
2026-06-26,2026-06-26 10:46:31,"Cheonan 26, Chungcheongnam-do, South Korea","Cheonan 26, Chungcheongnam-do, South Korea",Cheonan 26,W-5(하천수질),GG2012A003,Cheonan,,Chungcheongnam-do,South Korea,36.75506531748378,127.27454630490953,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,3392,GG2012A003,IV05,W-5(하천수질),,,,GE04,Y,"Cheonan 26, Chungcheongnam-do, South Korea",Korean Water Quality API,979875.8418,1861910.2039
2026-06-26,2026-06-26 10:46:31,"Cheonan 27, Chungcheongnam-do, South Korea","Cheonan 27, Chungcheongnam-do, South Korea",Cheonan 27,W-6(하천수질),GG2012A003,Cheonan,,Chungcheongnam-do,South Korea,36.7575448161757,127.29027127459904,6.85,8.0,1.7,4.3,10.0,2.05,0.18,14.4,212.0,3.0,3.6,10.0,8.0,52.2,60.4,0.49,1.08,0.16,,3401,GG2012A003,IV05,W-6(하천수질),,,,GE04,Y,"Cheonan 27, Chungcheongnam-do, South Korea",Korean Water Quality API,981280.0682,1862182.0622
2026-06-26,2026-06-26 10:46:32,"Gongju 15, Chungcheongnam-do, South Korea","Gongju 15, Chungcheongnam-do, South Korea",Gongju 15,W-1(하천수질),GG2012A005,Gongju,,Chungcheongnam-do,South Korea,36.520250358630875,127.0543722365784,7.1,8.2,1.7,3.1,9.0,1.9,0.18,18.6,212.0,3.3,3.6,22.0,20.0,50.8,67.6,0.41,1.08,0.16,,3596,GG2012A005,IV05,W-1(하천수질),,,,GE01,Y,"Gongju 15, Chungcheongnam-do, South Korea",Korean Water Quality API,960101.9639,1835931.6514
2026-06-26,2026-06-26 10:46:32,"Gongju 16, Chungcheongnam-do, South Korea","Gongju 16, Chungcheongnam-do, South Korea",Gongju 16,W-2(하천수질),GG2012A005,Gongju,,Chungcheongnam-do,South Korea,36.51901683237875,127.05200448920999,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,3597,GG2012A005,IV05,W-2(하천수질),,,,GE01,Y,"Gongju 16, Chungcheongnam-do, South Korea",Korean Water Quality API,959889.3363,1835795.806
2026-06-26,2026-06-26 10:46:32,"Gongju 17, Chungcheongnam-do, South Korea","Gongju 17, Chungcheongnam-do, South Korea",Gongju 17,W-3(하천수질),GG2012A005,Gongju,,Chungcheongnam-do,South Korea,36.51479000042926,127.04465000028407,6.95,7.8,2.3,3.5,10.0,2.05,0.1,15.1,196.0,2.7,4.4,19.0,10.0,52.2,61.6,0.49,1.44,0.08,,3513,GG2012A005,IV05,W-3(하천수질),,,,GE02,Y,"Gongju 17, Chungcheongnam-do, South Korea",Korean Water Quality API,959228.6408,1835330.0327
2026-06-26,2026-06-26 10:46:31,"Gongju 18, Chungcheongnam-do, South Korea","Gongju 18, Chungcheongnam-do, South Korea",Gongju 18,W-4(하천수질),GG2012A005,Gongju,,Chungcheongnam-do,South Korea,36.51563999964736,127.04152999974315,6.8,8.4,1.4,3.1,11.0,1.6,0.18,14.4,200.0,3.6,3.2,37.0,8.0,53.6,60.4,0.25,0.9,0.16,,3410,GG2012A005,IV05,W-4(하천수질),,,,GE02,Y,"Gongju 18, Chungcheongnam-do, South Korea",Korean Water Quality API,958949.7278,1835425.6447
2026-06-26,2026-06-26 10:46:32,"Gongju 19, Chungcheongnam-do, South Korea","Gongju 19, Chungcheongnam-do, South Korea",Gongju 19,W-5(하천수질),GG2012A005,Gongju,,Chungcheongnam-do,South Korea,36.51479000042926,127.04465000028407,7.05,8.2,1.4,4.3,12.0,1.75,0.18,16.5,200.0,3.3,3.2,25.0,14.0,55.0,64.0,0.33,0.9,0.16,,3545,GG2012A005,IV05,W-5(하천수질),,,,GE02,Y,"Gongju 19, Chungcheongnam-do, South Korea",Korean Water Quality API,959228.6408,1835330.0327
2026-06-26,2026-06-26 10:46:31,"Gongju 20, Chungcheongnam-do, South Korea","Gongju 20, Chungcheongnam-do, South Korea",Gongju 20,W-6(하천수질),GG2012A005,Gongju,,Chungcheongnam-do,South Korea,36.51602199987905,127.04681300039607,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,3408,GG2012A005,IV05,W-6(하천수질),,,,GE02,Y,"Gongju 20, Chungcheongnam-do, South Korea",Korean Water Quality API,959422.957,1835465.7788
2026-06-26,2026-06-26 10:46:33,"Daejeon 17, South Korea","Daejeon 17, South Korea",Daejeon 17,W-2,GG2012B001,Daejeon,,Daejeon,South Korea,36.24868742109087,127.26304683559623,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,4712,GG2012B001,IV05,W-2,,,,GE04,Y,"Daejeon 17, South Korea",Korean Water Quality API,978711.2081,1805743.1064
2026-06-26,2026-06-26 10:46:33,"Daejeon 18, South Korea","Daejeon 18, South Korea",Daejeon 18,W-3,GG2012B001,Daejeon,,Daejeon,South Korea,36.2511345017127,127.2684177831854,6.85,7.4,1.7,2.7,8.0,1.75,0.14,13.7,192.0,2.1,3.6,13.0,6.0,49.4,59.2,0.33,1.08,0.12,,4231,GG2012B001,IV05,W-3,,,,GE04,Y,"Daejeon 18, South Korea",Korean Water Quality API,979194.4044,1806013.3688
2026-06-26,2026-06-26 10:46:32,"Daejeon 19, South Korea","Daejeon 19, South Korea",Daejeon 19,W-4,GG2012B001,Daejeon,,Daejeon,South Korea,36.25706564491469,127.28134572970191,7.25,8.2,2.6,2.7,10.0,2.05,0.14,13.7,198.0,3.3,4.8,34.0,6.0,52.2,59.2,0.49,1.62,0.12,,3799,GG2012B001,IV05,W-4,,,,GE04,Y,"Daejeon 19, South Korea",Korean Water Quality API,980357.3515,1806668.5502
2026-06-26,2026-06-26 10:46:32,"Daejeon 20, South Korea","Daejeon 20, South Korea",Daejeon 20,W-5,GG2012B001,Daejeon,,Daejeon,South Korea,36.25566311705472,127.28153196576433,7.25,7.6,2.6,3.5,8.0,1.75,0.1,13.0,208.0,2.4,4.8,37.0,4.0,49.4,58.0,0.33,1.62,0.08,,3459,GG2012B001,IV05,W-5,,,,GE04,Y,"Daejeon 20, South Korea",Korean Water Quality API,980373.7311,1806512.9446
2026-06-26,2026-06-26 10:46:31,"Daejeon 21, South Korea","Daejeon 21, South Korea",Daejeon 21,W-6,GG2012B001,Daejeon,,Daejeon,South Korea,36.256516523276076,127.2838998675516,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,3207,GG2012B001,IV05,W-6,,,,GE04,Y,"Daejeon 21, South Korea",Korean Water Quality API,980586.6651,1806607.127
2026-06-26,2026-06-26 10:46:31,"Daejeon 22, South Korea","Daejeon 22, South Korea",Daejeon 22,W-7,GG2012B001,Daejeon,,Daejeon,South Korea,36.25354768577112,127.27552122490401,6.8,7.2,1.4,2.3,7.0,1.6,0.1,13.0,190.0,1.8,3.2,10.0,4.0,48.0,58.0,0.25,0.9,0.08,,3030,GG2012B001,IV05,W-7,,,,GE04,Y,"Daejeon 22, South Korea",Korean Water Quality API,979833.2064,1806279.5362
2026-06-26,2026-06-26 10:46:33,"Chinch'on 36, Chungcheongbuk-do, South Korea","Chinch'on 36, Chungcheongbuk-do, South Korea",Chinch'on 36,W-2,GG2012B002,Chinch'on,,Chungcheongbuk-do,South Korea,36.87357000017368,127.51212000022471,6.9,8.2,2.0,2.3,11.0,1.6,0.1,15.1,214.0,3.3,4.0,13.0,10.0,53.6,61.6,0.25,1.26,0.08,,4392,GG2012B002,IV05,W-2,,,,GE02,Y,"Chinch'on 36, Chungcheongbuk-do, South Korea",Korean Water Quality API,1001080.1728,1875032.2778
2026-06-26,2026-06-26 10:46:33,"Chinch'on 37, Chungcheongbuk-do, South Korea","Chinch'on 37, Chungcheongbuk-do, South Korea",Chinch'on 37,W-2,GG2012B003,Chinch'on,,Chungcheongbuk-do,South Korea,36.767209999674414,127.34424999974227,6.95,8.4,2.3,2.7,12.0,1.75,0.14,15.8,216.0,3.6,4.4,16.0,12.0,55.0,62.8,0.33,1.44,0.12,,4393,GG2012B003,IV05,W-2,,,,GE02,Y,"Chinch'on 37, Chungcheongbuk-do, South Korea",Korean Water Quality API,986099.8406,1863245.0147
2026-06-26,2026-06-26 10:46:32,"Chinch'on 38, Chungcheongbuk-do, South Korea","Chinch'on 38, Chungcheongbuk-do, South Korea",Chinch'on 38,W-3,GG2012B003,Chinch'on,,Chungcheongbuk-do,South Korea,36.77153999973781,127.33827000010757,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,3922,GG2012B003,IV05,W-3,,,,GE02,Y,"Chinch'on 38, Chungcheongbuk-do, South Korea",Korean Water Quality API,985566.9571,1863726.2226
2026-06-26,2026-06-26 10:46:33,"Gongju 21, Chungcheongnam-do, South Korea","Gongju 21, Chungcheongnam-do, South Korea",Gongju 21,W-2,GG2012B004,Gongju,,Chungcheongnam-do,South Korea,36.42130542532525,127.06511970316288,7.05,7.4,1.4,3.5,14.0,2.05,0.1,17.2,190.0,2.1,3.2,22.0,16.0,57.8,65.2,0.49,0.9,0.08,,4725,GG2012B004,IV05,W-2,,,,GE04,Y,"Gongju 21, Chungcheongnam-do, South Korea",Korean Water Quality API,961014.6957,1824951.8527
2026-06-26,2026-06-26 10:46:33,"Gongju 22, Chungcheongnam-do, South Korea","Gongju 22, Chungcheongnam-do, South Korea",Gongju 22,W-3,GG2012B004,Gongju,,Chungcheongnam-do,South Korea,36.42109599780803,127.08539646565298,6.95,8.4,2.3,2.7,12.0,1.75,0.14,15.8,216.0,3.6,4.4,16.0,12.0,55.0,62.8,0.33,1.44,0.12,,4243,GG2012B004,IV05,W-3,,,,GE04,Y,"Gongju 22, Chungcheongnam-do, South Korea",Korean Water Quality API,962832.3374,1824920.6217
2026-06-26,2026-06-26 10:46:32,"Gongju 23, Chungcheongnam-do, South Korea","Gongju 23, Chungcheongnam-do, South Korea",Gongju 23,W-4,GG2012B004,Gongju,,Chungcheongnam-do,South Korea,36.42148017950324,127.06672127442525,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,3807,GG2012B004,IV05,W-4,,,,GE04,Y,"Gongju 23, Chungcheongnam-do, South Korea",Korean Water Quality API,961158.3581,1824970.5912
